index,Cosine Similarity
"('bird', 'heart')",0.3703217
"('bird', 'liver')",0.42975095
"('bird', 'drink')",0.25166625
"('bird', 'eat')",0.39641505
"('bird', 'bite')",0.40593338
"('bird', 'see')",0.39787096
"('bird', 'hear')",0.25639
"('bird', 'know')",0.36816657
"('bird', 'sleep')",0.25305748
"('bird', 'die')",0.29922926
"('bird', 'kill')",0.35470882
"('bird', 'swim')",0.273541
"('bird', 'fly')",0.46215317
"('bird', 'walk')",0.29856095
"('bird', 'come')",0.35864842
"('bird', 'lie')",0.16051748
"('bird', 'sit')",0.17019486
"('bird', 'stand')",0.2635617
"('bird', 'give')",0.2860604
"('bird', 'say')",0.3603375
"('bird', 'sun')",0.2776524
"('bird', 'moon')",0.36521792
"('bird', 'star')",0.32563776
"('bird', 'water')",0.38980192
"('bird', 'rain')",0.32608062
"('bird', 'stone')",0.2979205
"('bird', 'sand')",0.2598989
"('bird', 'earth')",0.31431562
"('bird', 'cloud')",0.3274954
"('bird', 'smoke')",0.34333837
"('bird', 'fire')",0.3543414
"('bird', 'ashes')",0.25534004
"('bird', 'burn')",0.20698485
"('bird', 'path')",0.2161653
"('bird', 'mountain')",0.38284943
"('bird', 'red')",0.45408332
"('bird', 'green')",0.40770465
"('bird', 'yellow')",0.43213022
"('bird', 'white')",0.33892623
"('bird', 'black')",0.33536297
"('bird', 'night')",0.37158972
"('bird', 'hot')",0.39371204
"('bird', 'cold')",0.34234232
"('bird', 'full')",0.2923126
"('bird', 'new')",0.38754445
"('bird', 'good')",0.3652783
"('bird', 'round')",0.24771182
"('bird', 'dry')",0.2742277
"('bird', 'name')",0.38119555
"('dog', 'i')",0.45760238
"('dog', 'you')",0.50520027
"('dog', 'we')",0.3780027
"('dog', 'this')",0.36598665
"('dog', 'that')",0.3759729
"('dog', 'who')",0.40140998
"('dog', 'what')",0.42664468
"('dog', 'not')",0.39450118
"('dog', 'all')",0.37704945
"('dog', 'many')",0.35680407
"('dog', 'one')",0.4613229
"('dog', 'two')",0.34536222
"('dog', 'big')",0.46103838
"('dog', 'long')",0.3845223
"('dog', 'small')",0.43958676
"('dog', 'woman')",0.49806643
"('dog', 'man')",0.5643127
"('dog', 'person')",0.46886837
"('dog', 'fish')",0.5176174
"('dog', 'bird')",0.59967345
"('dog', 'louse')",0.27780128
"('dog', 'tree')",0.42339152
"('dog', 'seed')",0.10349453
"('dog', 'leaf')",0.28529024
"('dog', 'root')",0.24095896
"('dog', 'bark')",0.3757905
"('dog', 'skin')",0.4482532
"('dog', 'flesh')",0.4399288
"('dog', 'blood')",0.4745406
"('dog', 'bone')",0.4193755
"('dog', 'grease')",0.3070725
"('dog', 'egg')",0.39049795
"('dog', 'horn')",0.24806648
"('dog', 'tail')",0.45467812
"('dog', 'feather')",0.29591107
"('dog', 'hair')",0.43071744
"('dog', 'head')",0.43422312
"('dog', 'ear')",0.38983175
"('dog', 'eye')",0.45540184
"('dog', 'nose')",0.47877902
"('dog', 'mouth')",0.49943218
"('dog', 'tooth')",0.40898257
"('dog', 'tongue')",0.43469548
"('dog', 'claw')",0.41770035
"('dog', 'foot')",0.47104034
"('dog', 'knee')",0.2149738
"('dog', 'hand')",0.49090225
"('dog', 'belly')",0.41353416
"('dog', 'neck')",0.44137764
"('dog', 'breasts')",0.29786953
"('dog', 'heart')",0.38514313
"('dog', 'liver')",0.31851524
"('dog', 'drink')",0.43552142
"('dog', 'eat')",0.5306841
"('dog', 'bite')",0.53768015
"('dog', 'see')",0.3839043
"('dog', 'hear')",0.30808684
"('dog', 'know')",0.4748056
"('dog', 'sleep')",0.36388046
"('dog', 'die')",0.35459286
"('dog', 'kill')",0.43888506
"('dog', 'swim')",0.42095575
"('dog', 'fly')",0.3873912
"('dog', 'walk')",0.47329155
"('dog', 'come')",0.41787207
"('dog', 'lie')",0.2624377
"('dog', 'sit')",0.3553426
"('dog', 'stand')",0.35802376
"('dog', 'give')",0.35003945
"('dog', 'say')",0.39718264
"('dog', 'sun')",0.1850024
"('dog', 'moon')",0.30386555
"('dog', 'star')",0.31248483
"('dog', 'water')",0.3590727
"('dog', 'rain')",0.25347137
"('dog', 'stone')",0.25066155
"('dog', 'sand')",0.28081107
"('dog', 'earth')",0.31489486
"('dog', 'cloud')",0.16815175
"('dog', 'smoke')",0.27924344
"('dog', 'fire')",0.38843402
"('dog', 'ashes')",0.1723746
"('dog', 'burn')",0.28048936
"('dog', 'path')",0.26546046
"('dog', 'mountain')",0.38406444
"('dog', 'red')",0.43856514
"('dog', 'green')",0.42506728
"('dog', 'yellow')",0.39498815
"('dog', 'white')",0.41592246
"('dog', 'black')",0.44863814
"('dog', 'night')",0.43027204
"('dog', 'hot')",0.4561037
"('dog', 'cold')",0.41424137
"('dog', 'full')",0.34939456
"('dog', 'new')",0.29581574
"('dog', 'good')",0.46200258
"('dog', 'round')",0.20174403
"('dog', 'dry')",0.33043504
"('dog', 'name')",0.43901944
"('louse', 'i')",-0.04820543
"('louse', 'you')",-0.0034581944
"('louse', 'we')",-0.06575646
"('louse', 'this')",-0.08341044
"('louse', 'that')",-0.042057052
"('louse', 'who')",-0.10091689
"('louse', 'what')",-0.060677335
"('louse', 'not')",-0.09775193
"('louse', 'all')",-0.1272156
"('louse', 'many')",-0.15085995
"('louse', 'one')",-0.052530184
"('louse', 'two')",-0.120428994
"('louse', 'big')",-0.075304925
"('louse', 'long')",-0.061581023
"('louse', 'small')",-0.017173573
"('louse', 'woman')",0.052580908
"('louse', 'man')",0.030236565
"('louse', 'person')",-0.0017556027
"('louse', 'fish')",0.26406354
"('louse', 'bird')",0.23926339
"('louse', 'dog')",0.27780128
"('louse', 'tree')",0.26852176
"('louse', 'seed')",-0.02715192
"('louse', 'leaf')",0.16983634
"('louse', 'root')",0.20476624
"('louse', 'bark')",0.3350633
"('louse', 'skin')",0.21129271
"('louse', 'flesh')",0.346574
"('louse', 'blood')",0.10381511
"('louse', 'bone')",0.28571156
"('louse', 'grease')",0.1818929
"('louse', 'egg')",0.27246687
"('louse', 'horn')",0.12735915
"('louse', 'tail')",0.38559863
"('louse', 'feather')",0.3905659
"('louse', 'hair')",0.19528787
"('louse', 'head')",0.113043465
"('louse', 'ear')",0.24517037
"('louse', 'eye')",0.15357672
"('louse', 'nose')",0.32372403
"('louse', 'mouth')",0.22915909
"('louse', 'tooth')",0.38834894
"('louse', 'tongue')",0.30225992
"('louse', 'claw')",0.33746135
"('louse', 'foot')",0.11203917
"('louse', 'knee')",0.010692708
"('louse', 'hand')",0.02099058
"('louse', 'belly')",0.28554368
"('louse', 'neck')",0.12511283
"('louse', 'breasts')",0.23291652
"('louse', 'heart')",0.007123567
"('louse', 'liver')",0.24329324
"('louse', 'drink')",0.039949577
"('louse', 'eat')",0.13097808
"('louse', 'bite')",0.35208532
"('louse', 'see')",-0.10358208
"('louse', 'hear')",-0.08506994
"('louse', 'know')",-0.07274984
"('louse', 'sleep')",0.03479489
"('louse', 'die')",0.0037289113
"('louse', 'kill')",0.054969545
"('louse', 'swim')",0.029773526
"('louse', 'fly')",0.12945634
"('louse', 'walk')",-0.004319273
"('louse', 'come')",-0.11568151
"('louse', 'lie')",-0.058020465
"('louse', 'sit')",-0.034983277
"('louse', 'stand')",-0.08536814
"('louse', 'give')",-0.17979175
"('louse', 'say')",-0.09605318
"('louse', 'sun')",-0.119465314
"('louse', 'moon')",0.07103018
"('louse', 'star')",-0.03485098
"('louse', 'water')",0.002717521
"('louse', 'rain')",-0.0245627
"('louse', 'stone')",0.116745636
"('louse', 'sand')",0.12733158
"('louse', 'earth')",0.12771745
"('louse', 'cloud')",0.043704815
"('louse', 'smoke')",0.03142579
"('louse', 'fire')",-0.0178109
"('louse', 'ashes')",0.04200858
"('louse', 'burn')",-0.046871126
"('louse', 'path')",0.014245249
"('louse', 'mountain')",0.016408097
"('louse', 'red')",-0.027475912
"('louse', 'green')",-0.115285024
"('louse', 'yellow')",-0.05889474
"('louse', 'white')",-0.048677273
"('louse', 'black')",-0.014441825
"('louse', 'night')",-0.109005935
"('louse', 'hot')",-0.08842857
"('louse', 'cold')",0.012549618
"('louse', 'full')",-0.14003715
"('louse', 'new')",-0.18184638
"('louse', 'good')",-0.08818163
"('louse', 'round')",-0.13764352
"('louse', 'dry')",0.019576766
"('louse', 'name')",-0.061875395
"('tree', 'i')",0.34369612
"('tree', 'you')",0.4294523
"('tree', 'we')",0.3499319
"('tree', 'this')",0.41534638
"('tree', 'that')",0.3643815
"('tree', 'who')",0.27436334
"('tree', 'what')",0.34830534
"('tree', 'not')",0.33169055
"('tree', 'all')",0.3628975
"('tree', 'many')",0.4025042
"('tree', 'one')",0.46157512
"('tree', 'two')",0.34746498
"('tree', 'big')",0.4180227
"('tree', 'long')",0.4077633
"('tree', 'small')",0.552186
"('tree', 'woman')",0.3552252
"('tree', 'man')",0.4319355
"('tree', 'person')",0.32010603
"('tree', 'fish')",0.4591816
"('tree', 'bird')",0.45999312
"('tree', 'dog')",0.42339152
"('tree', 'louse')",0.26852176
"('tree', 'seed')",0.4035955
"('tree', 'leaf')",0.6364573
"('tree', 'root')",0.5298163
"('tree', 'bark')",0.6031672
"('tree', 'skin')",0.3911755
"('tree', 'flesh')",0.45679507
"('tree', 'blood')",0.2807622
"('tree', 'bone')",0.34016785
"('tree', 'grease')",0.17049737
"('tree', 'egg')",0.3712827
"('tree', 'horn')",0.26595813
"('tree', 'tail')",0.41138607
"('tree', 'feather')",0.37910265
"('tree', 'hair')",0.411909
"('tree', 'head')",0.36950284
"('tree', 'ear')",0.36075893
"('tree', 'eye')",0.41961914
"('tree', 'nose')",0.3858316
"('tree', 'mouth')",0.35677975
"('tree', 'tooth')",0.39276862
"('tree', 'tongue')",0.38908395
"('tree', 'claw')",0.24940825
"('tree', 'foot')",0.44277948
"('tree', 'knee')",0.15647991
"('tree', 'hand')",0.44142705
"('tree', 'belly')",0.2520893
"('tree', 'neck')",0.3546335
"('tree', 'breasts')",0.17246316
"('tree', 'heart')",0.3674203
"('tree', 'liver')",0.25640845
"('tree', 'drink')",0.25818056
"('tree', 'eat')",0.4172861
"('tree', 'bite')",0.34945053
"('tree', 'see')",0.43006486
"('tree', 'hear')",0.23235881
"('tree', 'know')",0.33157212
"('tree', 'sleep')",0.30262655
"('tree', 'die')",0.28795367
"('tree', 'kill')",0.32659802
"('tree', 'swim')",0.19384077
"('tree', 'fly')",0.3846025
"('tree', 'walk')",0.45645893
"('tree', 'come')",0.395933
"('tree', 'lie')",0.34679455
"('tree', 'sit')",0.29790056
"('tree', 'stand')",0.32773873
"('tree', 'give')",0.29045546
"('tree', 'say')",0.324368
"('tree', 'sun')",0.41772035
"('tree', 'moon')",0.31865212
"('tree', 'star')",0.22917603
"('tree', 'water')",0.41667578
"('tree', 'rain')",0.42811596
"('tree', 'stone')",0.4820219
"('tree', 'sand')",0.535618
"('tree', 'earth')",0.40354198
"('tree', 'cloud')",0.46923074
"('tree', 'smoke')",0.35539863
"('tree', 'fire')",0.32872295
"('tree', 'ashes')",0.25094432
"('tree', 'burn')",0.31938243
"('tree', 'path')",0.4793453
"('tree', 'mountain')",0.54281926
"('tree', 'red')",0.5362618
"('tree', 'green')",0.6112821
"('tree', 'yellow')",0.5091372
"('tree', 'white')",0.43198788
"('tree', 'black')",0.44200364
"('tree', 'night')",0.3008658
"('tree', 'hot')",0.3073425
"('tree', 'cold')",0.253595
"('tree', 'full')",0.31854898
"('tree', 'new')",0.29725605
"('tree', 'good')",0.35665035
"('tree', 'round')",0.31106547
"('tree', 'dry')",0.3807099
"('tree', 'name')",0.42626417
"('seed', 'i')",0.24868214
"('seed', 'you')",0.24340826
"('seed', 'we')",0.23019199
"('seed', 'this')",0.32711303
"('seed', 'that')",0.2793566
"('seed', 'who')",0.25828606
"('seed', 'what')",0.20703045
"('seed', 'not')",0.23905936
"('seed', 'all')",0.27237567
"('seed', 'many')",0.22911963
"('seed', 'one')",0.34766433
"('seed', 'two')",0.32206273
"('seed', 'big')",0.32950664
"('seed', 'long')",0.20806408
"('seed', 'small')",0.26872852
"('seed', 'woman')",0.27323472
"('seed', 'man')",0.28252947
"('seed', 'person')",0.18265477
"('seed', 'fish')",0.38799825
"('seed', 'bird')",0.2333665
"('seed', 'dog')",0.10349453
"('seed', 'louse')",-0.02715192
"('seed', 'tree')",0.4035955
"('seed', 'leaf')",0.3785229
"('seed', 'root')",0.34062406
"('seed', 'bark')",0.1550347
"('seed', 'skin')",0.24113941
"('seed', 'flesh')",0.20001939
"('seed', 'blood')",0.15459019
"('seed', 'bone')",0.21530929
"('seed', 'grease')",0.030780395
"('seed', 'egg')",0.3797233
"('seed', 'horn')",0.03632205
"('seed', 'tail')",0.03380991
"('seed', 'feather')",0.11663961
"('seed', 'hair')",0.20217095
"('seed', 'head')",0.2089702
"('seed', 'ear')",0.19607408
"('seed', 'eye')",0.17210664
"('seed', 'nose')",0.110166706
"('seed', 'mouth')",0.16156858
"('seed', 'tooth')",0.20536764
"('seed', 'tongue')",0.1068221
"('seed', 'claw')",0.14392437
"('seed', 'foot')",0.21170542
"('seed', 'knee')",0.15811215
"('seed', 'hand')",0.27584457
"('seed', 'belly')",0.053698055
"('seed', 'neck')",0.07227643
"('seed', 'breasts')",0.13858175
"('seed', 'heart')",0.22756413
"('seed', 'liver')",0.1689929
"('seed', 'drink')",0.17897943
"('seed', 'eat')",0.19811839
"('seed', 'bite')",0.18419167
"('seed', 'see')",0.2243031
"('seed', 'hear')",0.10392629
"('seed', 'know')",0.22174475
"('seed', 'sleep')",0.15106216
"('seed', 'die')",0.20806633
"('seed', 'kill')",0.22522451
"('seed', 'swim')",0.05184208
"('seed', 'fly')",0.17248918
"('seed', 'walk')",0.13383162
"('seed', 'come')",0.27823687
"('seed', 'lie')",0.17441192
"('seed', 'sit')",0.059885524
"('seed', 'stand')",0.13566501
"('seed', 'give')",0.3066283
"('seed', 'say')",0.18824998
"('seed', 'sun')",0.32755792
"('seed', 'moon')",0.14087275
"('seed', 'star')",0.23672438
"('seed', 'water')",0.29440087
"('seed', 'rain')",0.3474785
"('seed', 'stone')",0.16010754
"('seed', 'sand')",0.20828661
"('seed', 'earth')",0.18930906
"('seed', 'cloud')",0.26013654
"('seed', 'smoke')",0.19469938
"('seed', 'fire')",0.1680253
"('seed', 'ashes')",0.2228832
"('seed', 'burn')",0.22185867
"('seed', 'path')",0.162087
"('seed', 'mountain')",0.20397775
"('seed', 'red')",0.32459897
"('seed', 'green')",0.38888136
"('seed', 'yellow')",0.31260854
"('seed', 'white')",0.1799903
"('seed', 'black')",0.2386836
"('seed', 'night')",0.22631472
"('seed', 'hot')",0.2996654
"('seed', 'cold')",0.22963485
"('seed', 'full')",0.20075837
"('seed', 'new')",0.24627422
"('seed', 'good')",0.26959458
"('seed', 'round')",0.59623647
"('seed', 'dry')",0.28710493
"('seed', 'name')",0.21558653
"('leaf', 'i')",0.20829248
"('leaf', 'you')",0.2928735
"('leaf', 'we')",0.19731572
"('leaf', 'this')",0.32184112
"('leaf', 'that')",0.2417665
"('leaf', 'who')",0.13424067
"('leaf', 'what')",0.20273234
"('leaf', 'not')",0.22020882
"('leaf', 'all')",0.24954894
"('leaf', 'many')",0.2549957
"('leaf', 'one')",0.31495947
"('leaf', 'two')",0.2551954
"('leaf', 'big')",0.30738062
"('leaf', 'long')",0.35166937
"('leaf', 'small')",0.42601004
"('leaf', 'woman')",0.19775933
"('leaf', 'man')",0.22725368
"('leaf', 'person')",0.14501086
"('leaf', 'fish')",0.42684135
"('leaf', 'bird')",0.31604517
"('leaf', 'dog')",0.28529024
"('leaf', 'louse')",0.16983634
"('leaf', 'tree')",0.6364573
"('leaf', 'seed')",0.3785229
"('leaf', 'root')",0.5461377
"('leaf', 'bark')",0.6347699
"('leaf', 'skin')",0.49688274
"('leaf', 'flesh')",0.46149135
"('leaf', 'blood')",0.2879997
"('leaf', 'bone')",0.4082952
"('leaf', 'grease')",0.2770592
"('leaf', 'egg')",0.44577545
"('leaf', 'horn')",0.25843424
"('leaf', 'tail')",0.46905917
"('leaf', 'feather')",0.45705006
"('leaf', 'hair')",0.4314604
"('leaf', 'head')",0.3179297
"('leaf', 'ear')",0.27592933
"('leaf', 'eye')",0.22937474
"('leaf', 'nose')",0.45489463
"('leaf', 'mouth')",0.36173213
"('leaf', 'tooth')",0.4000922
"('leaf', 'tongue')",0.39688283
"('leaf', 'claw')",0.32059252
"('leaf', 'foot')",0.31134477
"('leaf', 'knee')",0.24065477
"('leaf', 'hand')",0.3455059
"('leaf', 'belly')",0.36950952
"('leaf', 'neck')",0.42188543
"('leaf', 'breasts')",0.26681852
"('leaf', 'heart')",0.2724287
"('leaf', 'liver')",0.27955478
"('leaf', 'drink')",0.3056447
"('leaf', 'eat')",0.34047857
"('leaf', 'bite')",0.40972665
"('leaf', 'see')",0.23437822
"('leaf', 'hear')",0.11201924
"('leaf', 'know')",0.16881484
"('leaf', 'sleep')",0.11962135
"('leaf', 'die')",0.17794952
"('leaf', 'kill')",0.1995905
"('leaf', 'swim')",0.116925016
"('leaf', 'fly')",0.2672268
"('leaf', 'walk')",0.29992035
"('leaf', 'come')",0.24309467
"('leaf', 'lie')",0.16989794
"('leaf', 'sit')",0.20257108
"('leaf', 'stand')",0.2312921
"('leaf', 'give')",0.2155388
"('leaf', 'say')",0.16182685
"('leaf', 'sun')",0.31215054
"('leaf', 'moon')",0.23969935
"('leaf', 'star')",0.2864256
"('leaf', 'water')",0.33894563
"('leaf', 'rain')",0.2658546
"('leaf', 'stone')",0.3999141
"('leaf', 'sand')",0.46849316
"('leaf', 'earth')",0.2241975
"('leaf', 'cloud')",0.35762948
"('leaf', 'smoke')",0.27358207
"('leaf', 'fire')",0.1361497
"('leaf', 'ashes')",0.18520877
"('leaf', 'burn')",0.30690512
"('leaf', 'path')",0.2740831
"('leaf', 'mountain')",0.3510408
"('leaf', 'red')",0.58698285
"('leaf', 'green')",0.55931056
"('leaf', 'yellow')",0.6172701
"('leaf', 'white')",0.42671615
"('leaf', 'black')",0.4630329
"('leaf', 'night')",0.14422607
"('leaf', 'hot')",0.35827637
"('leaf', 'cold')",0.2766214
"('leaf', 'full')",0.25965393
"('leaf', 'new')",0.20475599
"('leaf', 'good')",0.25585997
"('leaf', 'round')",0.23430258
"('leaf', 'dry')",0.4134031
"('leaf', 'name')",0.29088408
"('root', 'i')",0.32819188
"('root', 'you')",0.41968173
"('root', 'we')",0.38123828
"('root', 'this')",0.4588751
"('root', 'that')",0.38725966
"('root', 'who')",0.22084872
"('root', 'what')",0.3935598
"('root', 'not')",0.39007
"('root', 'all')",0.3554439
"('root', 'many')",0.33993143
"('root', 'one')",0.37843475
"('root', 'two')",0.26221132
"('root', 'big')",0.32329518
"('root', 'long')",0.4164131
"('root', 'small')",0.36717278
"('root', 'woman')",0.18074784
"('root', 'man')",0.26991028
"('root', 'person')",0.27126065
"('root', 'fish')",0.30093002
"('root', 'bird')",0.2526933
"('root', 'dog')",0.24095896
"('root', 'louse')",0.20476624
"('root', 'tree')",0.5298163
"('root', 'seed')",0.34062406
"('root', 'leaf')",0.5461377
"('root', 'bark')",0.4667191
"('root', 'skin')",0.41830567
"('root', 'flesh')",0.41609776
"('root', 'blood')",0.37252575
"('root', 'bone')",0.4233469
"('root', 'grease')",0.24457398
"('root', 'egg')",0.35742903
"('root', 'horn')",0.25992316
"('root', 'tail')",0.24534194
"('root', 'feather')",0.21680105
"('root', 'hair')",0.32904148
"('root', 'head')",0.311373
"('root', 'ear')",0.35294574
"('root', 'eye')",0.28499871
"('root', 'nose')",0.3380323
"('root', 'mouth')",0.36962986
"('root', 'tooth')",0.3859088
"('root', 'tongue')",0.39755192
"('root', 'claw')",0.3050872
"('root', 'foot')",0.28697467
"('root', 'knee')",0.17079398
"('root', 'hand')",0.37906924
"('root', 'belly')",0.23182943
"('root', 'neck')",0.29116866
"('root', 'breasts')",0.19421649
"('root', 'heart')",0.39008826
"('root', 'liver')",0.3158809
"('root', 'drink')",0.25960648
"('root', 'eat')",0.35083407
"('root', 'bite')",0.4069509
"('root', 'see')",0.3616164
"('root', 'hear')",0.17139566
"('root', 'know')",0.38675436
"('root', 'sleep')",0.19634035
"('root', 'die')",0.23327592
"('root', 'kill')",0.3588762
"('root', 'swim')",0.032553002
"('root', 'fly')",0.20243737
"('root', 'walk')",0.25836933
"('root', 'come')",0.39427146
"('root', 'lie')",0.32759124
"('root', 'sit')",0.22663145
"('root', 'stand')",0.3311606
"('root', 'give')",0.34715626
"('root', 'say')",0.34788764
"('root', 'sun')",0.19399339
"('root', 'moon')",0.12366046
"('root', 'star')",0.14215869
"('root', 'water')",0.38981012
"('root', 'rain')",0.1690982
"('root', 'stone')",0.38878465
"('root', 'sand')",0.29859966
"('root', 'earth')",0.27066666
"('root', 'cloud')",0.35239804
"('root', 'smoke')",0.21359071
"('root', 'fire')",0.24648702
"('root', 'ashes')",0.09888201
"('root', 'burn')",0.2968881
"('root', 'path')",0.37832743
"('root', 'mountain')",0.251687
"('root', 'red')",0.4502604
"('root', 'green')",0.4380657
"('root', 'yellow')",0.40669888
"('root', 'white')",0.39670515
"('root', 'black')",0.38537866
"('root', 'night')",0.13321285
"('root', 'hot')",0.30894148
"('root', 'cold')",0.3471011
"('root', 'full')",0.29837748
"('root', 'new')",0.28939384
"('root', 'good')",0.33126217
"('root', 'round')",0.1992284
"('root', 'dry')",0.40802634
"('root', 'name')",0.4291758
"('bark', 'i')",0.19388896
"('bark', 'you')",0.2711079
"('bark', 'we')",0.16137594
"('bark', 'this')",0.20537521
"('bark', 'that')",0.20793599
"('bark', 'who')",0.08279766
"('bark', 'what')",0.16587584
"('bark', 'not')",0.20385027
"('bark', 'all')",0.21394834
"('bark', 'many')",0.22919506
"('bark', 'one')",0.15441807
"('bark', 'two')",0.11422452
"('bark', 'big')",0.13849428
"('bark', 'long')",0.2516238
"('bark', 'small')",0.29928222
"('bark', 'woman')",0.15139501
"('bark', 'man')",0.18226376
"('bark', 'person')",0.07349957
"('bark', 'fish')",0.42942104
"('bark', 'bird')",0.290067
"('bark', 'dog')",0.3757905
"('bark', 'louse')",0.3350633
"('bark', 'tree')",0.6031672
"('bark', 'seed')",0.1550347
"('bark', 'leaf')",0.6347699
"('bark', 'root')",0.4667191
"('bark', 'skin')",0.5496862
"('bark', 'flesh')",0.59388554
"('bark', 'blood')",0.20745283
"('bark', 'bone')",0.3344031
"('bark', 'grease')",0.2980777
"('bark', 'egg')",0.3561272
"('bark', 'horn')",0.16195948
"('bark', 'tail')",0.51349443
"('bark', 'feather')",0.44884744
"('bark', 'hair')",0.40963405
"('bark', 'head')",0.20445377
"('bark', 'ear')",0.29133192
"('bark', 'eye')",0.2345804
"('bark', 'nose')",0.40952596
"('bark', 'mouth')",0.35463825
"('bark', 'tooth')",0.48281986
"('bark', 'tongue')",0.48470205
"('bark', 'claw')",0.36689103
"('bark', 'foot')",0.19065425
"('bark', 'knee')",0.10054494
"('bark', 'hand')",0.24376898
"('bark', 'belly')",0.31337303
"('bark', 'neck')",0.29215574
"('bark', 'breasts')",0.2742465
"('bark', 'heart')",0.15198806
"('bark', 'liver')",0.2586273
"('bark', 'drink')",0.24311104
"('bark', 'eat')",0.47139242
"('bark', 'bite')",0.50052786
"('bark', 'see')",0.21063241
"('bark', 'hear')",0.16390857
"('bark', 'know')",0.16116925
"('bark', 'sleep')",0.25280732
"('bark', 'die')",0.1784546
"('bark', 'kill')",0.25746906
"('bark', 'swim')",0.21964358
"('bark', 'fly')",0.2667535
"('bark', 'walk')",0.2435397
"('bark', 'come')",0.18431196
"('bark', 'lie')",0.20714371
"('bark', 'sit')",0.19418952
"('bark', 'stand')",0.17067406
"('bark', 'give')",0.12329133
"('bark', 'say')",0.16107708
"('bark', 'sun')",0.21265084
"('bark', 'moon')",0.14707878
"('bark', 'star')",-0.018660948
"('bark', 'water')",0.27412236
"('bark', 'rain')",0.2599756
"('bark', 'stone')",0.3057176
"('bark', 'sand')",0.4940817
"('bark', 'earth')",0.20341331
"('bark', 'cloud')",0.30077797
"('bark', 'smoke')",0.31959045
"('bark', 'fire')",0.095136136
"('bark', 'ashes')",0.20989417
"('bark', 'burn')",0.27413064
"('bark', 'path')",0.17474669
"('bark', 'mountain')",0.24657099
"('bark', 'red')",0.40774783
"('bark', 'green')",0.41141778
"('bark', 'yellow')",0.44581133
"('bark', 'white')",0.3724234
"('bark', 'black')",0.36044455
"('bark', 'night')",0.072079495
"('bark', 'hot')",0.24571224
"('bark', 'cold')",0.2641712
"('bark', 'full')",0.16459131
"('bark', 'new')",0.07901671
"('bark', 'good')",0.16605732
"('bark', 'round')",0.0451636
"('bark', 'dry')",0.4385101
"('bark', 'name')",0.22462702
"('skin', 'i')",0.33517116
"('skin', 'you')",0.42006427
"('skin', 'we')",0.30539554
"('skin', 'this')",0.34223866
"('skin', 'that')",0.3501202
"('skin', 'who')",0.2234673
"('skin', 'what')",0.33130494
"('skin', 'not')",0.3552521
"('skin', 'all')",0.34179866
"('skin', 'many')",0.3215068
"('skin', 'one')",0.32278135
"('skin', 'two')",0.26059413
"('skin', 'big')",0.26954147
"('skin', 'long')",0.3814335
"('skin', 'small')",0.37953687
"('skin', 'woman')",0.39079207
"('skin', 'man')",0.3566533
"('skin', 'person')",0.37866852
"('skin', 'fish')",0.47011113
"('skin', 'bird')",0.4440152
"('skin', 'dog')",0.4482532
"('skin', 'louse')",0.21129271
"('skin', 'tree')",0.3911755
"('skin', 'seed')",0.24113941
"('skin', 'leaf')",0.49688274
"('skin', 'root')",0.41830567
"('skin', 'bark')",0.5496862
"('skin', 'flesh')",0.72683024
"('skin', 'blood')",0.5954708
"('skin', 'bone')",0.6847551
"('skin', 'grease')",0.3863482
"('skin', 'egg')",0.48431575
"('skin', 'horn')",0.1831336
"('skin', 'tail')",0.53895086
"('skin', 'feather')",0.45875603
"('skin', 'hair')",0.739047
"('skin', 'head')",0.38687325
"('skin', 'ear')",0.6389148
"('skin', 'eye')",0.67345923
"('skin', 'nose')",0.67266953
"('skin', 'mouth')",0.6556045
"('skin', 'tooth')",0.58845633
"('skin', 'tongue')",0.6077734
"('skin', 'claw')",0.38489664
"('skin', 'foot')",0.45647478
"('skin', 'knee')",0.4867351
"('skin', 'hand')",0.47392243
"('skin', 'belly')",0.5502854
"('skin', 'neck')",0.5945895
"('skin', 'breasts')",0.597327
"('skin', 'heart')",0.54122704
"('skin', 'liver')",0.5771462
"('skin', 'drink')",0.32073754
"('skin', 'eat')",0.44413438
"('skin', 'bite')",0.6066554
"('skin', 'see')",0.348847
"('skin', 'hear')",0.19371474
"('skin', 'know')",0.3304196
"('skin', 'sleep')",0.4430555
"('skin', 'die')",0.32576033
"('skin', 'kill')",0.28957048
"('skin', 'swim')",0.22966686
"('skin', 'fly')",0.26082116
"('skin', 'walk')",0.26371178
"('skin', 'come')",0.32978517
"('skin', 'lie')",0.25730985
"('skin', 'sit')",0.24754502
"('skin', 'stand')",0.26802826
"('skin', 'give')",0.2945375
"('skin', 'say')",0.28033575
"('skin', 'sun')",0.33546302
"('skin', 'moon')",0.27688468
"('skin', 'star')",0.19730599
"('skin', 'water')",0.44946182
"('skin', 'rain')",0.32198685
"('skin', 'stone')",0.29149786
"('skin', 'sand')",0.40573943
"('skin', 'earth')",0.38299173
"('skin', 'cloud')",0.3156259
"('skin', 'smoke')",0.46018803
"('skin', 'fire')",0.21303526
"('skin', 'ashes')",0.20496687
"('skin', 'burn')",0.3929366
"('skin', 'path')",0.24825697
"('skin', 'mountain')",0.1603564
"('skin', 'red')",0.4726186
"('skin', 'green')",0.47309673
"('skin', 'yellow')",0.5384872
"('skin', 'white')",0.45478565
"('skin', 'black')",0.48965225
"('skin', 'night')",0.232682
